importance,var
0.00027007159337945385,L2_S27_F3218
0.00013477413992955508,L2_S28_F3222
5.261969317869377e-05,L2_S28_F3226
2.4362170528358376e-05,L2_S28_F3233
1.710802358836318e-05,L2_S28_F3237
1.1248225240826397e-06,L2_S28_F3241
5.6015666188601874e-05,L2_S28_F3248
0.00010519951697066298,L2_S28_F3255
4.135562889679866e-05,L2_S28_F3259
1.213838567736085e-05,L2_S28_F3263
3.401766134587931e-05,L2_S28_F3292
2.8130546176959806e-05,L2_S28_F3299
4.978946701474541e-05,L2_S28_F3303
8.911942677150315e-05,L2_S28_F3307
5.62632098636998e-06,L2_S28_F3311
0.0014944387880612264,L3_S29_F3315
0.0013637898953685378,L3_S29_F3318
0.0015352467688317664,L3_S29_F3321
0.0014644438447910118,L3_S29_F3324
0.0023881700266277684,L3_S29_F3327
0.0023447720700141583,L3_S29_F3330
0.0024309761428321594,L3_S29_F3333
0.0025212435573307894,L3_S29_F3336
0.002361019015689064,L3_S29_F3339
0.002172278353255289,L3_S29_F3342
0.0024705088173686864,L3_S29_F3345
0.002439169365744969,L3_S29_F3348
0.0021748151664878162,L3_S29_F3351
0.0016722131123285227,L3_S29_F3354
0.001310661033096576,L3_S29_F3357
0.0004008477091546935,L3_S29_F3360
0.00142995056635274,L3_S29_F3367
0.0024327027517368426,L3_S29_F3370
0.0019712089292945744,L3_S29_F3373
0.0024543110618080715,L3_S29_F3376
0.001866429144379314,L3_S29_F3379
0.0027834972276579743,L3_S29_F3382
0.0015200745412140269,L3_S29_F3385
0.0024629241762876247,L3_S29_F3388
0.002405451862809605,L3_S29_F3395
0.00043513879353337503,L3_S29_F3398
0.0023938671856629707,L3_S29_F3401
0.001310915887111143,L3_S29_F3404
0.0004072293956583061,L3_S29_F3407
0.0004428000227366458,L3_S29_F3412
0.0015001762547466949,L3_S29_F3421
0.0023744584877988923,L3_S29_F3424
0.0020779409500928897,L3_S29_F3427
0.002357381644965263,L3_S29_F3430
0.0015091315464258281,L3_S29_F3433
0.002324405372081673,L3_S29_F3436
0.0014652436638245728,L3_S29_F3439
0.0023100254040197368,L3_S29_F3442
0.0022654014778853955,L3_S29_F3449
0.0018265306367914334,L3_S29_F3452
0.0023302632831767463,L3_S29_F3455
0.0021540462049884027,L3_S29_F3458
0.0007387718338191227,L3_S29_F3461
7.704243951986138e-05,L3_S29_F3464
0.0006437014280756192,L3_S29_F3467
3.5183446001098505e-05,L3_S29_F3470
0.0021706311950474987,L3_S29_F3473
0.0019658633957485806,L3_S29_F3476
0.0022786506369231766,L3_S29_F3479
0.00046418348219033265,L3_S29_F3482
0.00013944874718851703,L3_S29_F3485
0.0002889807605666982,L3_S29_F3488
0.00014884301570995247,L3_S29_F3491
0.00269555649759352,L3_S30_F3494
0.0026148106140084534,L3_S30_F3499
0.0012207603331241814,L3_S30_F3504
0.0012669335436489681,L3_S30_F3509
0.0018825039500049697,L3_S30_F3514
0.002667671406277947,L3_S30_F3519
0.0013306098042484968,L3_S30_F3524
0.0012424337334551506,L3_S30_F3529
0.0022244672205197825,L3_S30_F3534
0.0018813410126595608,L3_S30_F3539
0.001547607497881243,L3_S30_F3544
0.0013596493551133496,L3_S30_F3549
0.0025123616554493717,L3_S30_F3554
0.0021880242366778286,L3_S30_F3559
0.0008150490515465501,L3_S30_F3564
0.001081576845742909,L3_S30_F3569
0.0015173042938531407,L3_S30_F3574
0.001177607137963253,L3_S30_F3579
0.0008341765683448325,L3_S30_F3584
0.001370734584370716,L3_S30_F3589
3.9327394300176804e-05,L3_S30_F3594
6.568168986147679e-05,L3_S30_F3599
0.0013294200182539001,L3_S30_F3604
0.0015296153812125633,L3_S30_F3609
3.605390213093218e-05,L3_S30_F3614
3.1142877845116925e-05,L3_S30_F3619
0.0008566968853994403,L3_S30_F3624
0.0016167205142871295,L3_S30_F3629
0.0006745183399363314,L3_S30_F3634
0.0015039229085406466,L3_S30_F3639
0.0007528444583488793,L3_S30_F3644
0.0014303336411731012,L3_S30_F3649
5.140411411204369e-05,L3_S30_F3654
2.438209578184259e-05,L3_S30_F3659
0.000820610290470223,L3_S30_F3664
0.0014528755179488127,L3_S30_F3669
0.0008999005174823938,L3_S30_F3674
0.001571541304555419,L3_S30_F3679
0.0010090086038940197,L3_S30_F3684
0.0015069657175547362,L3_S30_F3689
5.295541789814198e-05,L3_S30_F3694
5.724383442726796e-05,L3_S30_F3699
0.0008085694914449204,L3_S30_F3704
0.001369325249327218,L3_S30_F3709
4.0287997690923524e-05,L3_S30_F3714
5.109579160487714e-05,L3_S30_F3719
3.435309963057898e-05,L3_S30_F3724
1.5419278742126212e-05,L3_S30_F3729
0.00033499574936532304,L3_S30_F3734
0.00014462443014047368,L3_S30_F3739
0.002706879285091817,L3_S30_F3744
0.003226344253357597,L3_S30_F3749
0.002654343913139217,L3_S30_F3754
0.003293835831941737,L3_S30_F3759
0.0017606525954384066,L3_S30_F3764
0.002342347410833844,L3_S30_F3769
0.0027068256628817408,L3_S30_F3774
9.935420607392658e-05,L3_S30_F3779
0.0022558385728157996,L3_S30_F3784
9.17217642388994e-05,L3_S30_F3789
0.002030526832204694,L3_S30_F3794
0.0022940312611964926,L3_S30_F3799
0.0028828068419939146,L3_S30_F3804
0.0027370040569875144,L3_S30_F3809
0.00011094834801829912,L3_S30_F3814
0.0023441788628532248,L3_S30_F3819
8.332673069097846e-05,L3_S30_F3824
0.003149424966673132,L3_S30_F3829
7.864368915733662e-05,L3_S31_F3834
4.9317739728284204e-05,L3_S31_F3838
0.0002339964410261862,L3_S31_F3842
7.79775919983436e-05,L3_S31_F3846
0.0009549481600950647,L3_S32_F3850
0.0016818669431545655,L3_S33_F3855
0.002590214606048267,L3_S33_F3857
0.002302265204389292,L3_S33_F3859
0.0018795949691421334,L3_S33_F3861
0.001826445486331516,L3_S33_F3863
0.0024535256471542788,L3_S33_F3865
0.0004657212747033579,L3_S33_F3867
0.00035119047240495844,L3_S33_F3869
0.0004721792456195983,L3_S33_F3871
0.00040609409681913855,L3_S33_F3873
0.00027186084646674833,L3_S34_F3876
0.00038829495708553113,L3_S34_F3878
0.0004635654312732411,L3_S34_F3880
0.0005368731700680834,L3_S34_F3882
0.0002490777432086535,L3_S35_F3884
0.0012319773836303922,L3_S35_F3889
0.0005647259791711083,L3_S35_F3894
0.0013120801122058305,L3_S35_F3896
0.0002811497314968672,L3_S35_F3898
0.0013187574281597377,L3_S35_F3903
0.0002343694386945044,L3_S35_F3908
0.0004193170480467061,L3_S35_F3913
0.0006957436059646669,L3_S36_F3918
0.0016345806205997513,L3_S36_F3920
0.000647415132411542,L3_S36_F3922
0.0017968839469090442,L3_S36_F3924
0.0003167452561520464,L3_S36_F3926
0.00031536842931287757,L3_S36_F3930
0.0004785781832180721,L3_S36_F3934
0.00047009627438948496,L3_S36_F3938
5.455286269327743e-06,L3_S37_F3944
0.0,L3_S37_F3946
2.4698447715772733e-05,L3_S37_F3948
7.387318793214614e-05,L3_S37_F3950
0.0009058337707628684,L3_S38_F3952
0.0009711795275838926,L3_S38_F3956
0.0012372315758150015,L3_S38_F3960
2.63987705296871e-06,L3_S39_F3964
0.00015561159282524058,L3_S39_F3968
8.14428750136727e-06,L3_S39_F3972
1.6123523767675025e-05,L3_S39_F3976
8.355066760326906e-05,L3_S40_F3980
0.00015284782137993454,L3_S40_F3982
0.0001233645755943687,L3_S40_F3984
0.00011621408450971197,L3_S40_F3986
4.291446738836197e-06,L3_S40_F3988
2.5201754300695782e-05,L3_S40_F3990
3.045931818141406e-05,L3_S40_F3992
1.3997915476714416e-05,L3_S40_F3994
1.8195791613898823e-05,L3_S41_F3996
6.577023988008954e-07,L3_S41_F3998
0.00010660252555027204,L3_S41_F4000
6.5780873746207116e-06,L3_S41_F4002
0.00014434518426710764,L3_S41_F4004
0.00010130618910697495,L3_S41_F4006
0.00013456847955203052,L3_S41_F4008
0.0001267204292371865,L3_S41_F4011
0.00011747719284990629,L3_S41_F4014
8.447225943614737e-05,L3_S41_F4016
8.08837951545487e-05,L3_S41_F4018
0.00011314876985045892,L3_S41_F4020
9.283201647449143e-05,L3_S41_F4023
0.00013427833488279805,L3_S41_F4026
1.944257442627828e-05,L3_S43_F4060
1.5611413106519418e-05,L3_S43_F4065
2.565195707273854e-05,L3_S43_F4070
1.4473716257113836e-05,L3_S43_F4075
4.786274485384089e-05,L3_S43_F4080
2.984709745344743e-05,L3_S43_F4085
5.9594247643106677e-05,L3_S43_F4090
6.70497256521732e-05,L3_S43_F4095
1.1318025642890046e-05,L3_S44_F4100
1.1298079105319742e-05,L3_S44_F4103
2.323315707822022e-05,L3_S44_F4106
1.3672006860617388e-05,L3_S44_F4109
4.8197092870952986e-05,L3_S44_F4112
8.512822007701059e-05,L3_S44_F4115
7.145177397211322e-05,L3_S44_F4118
0.00012486140093334128,L3_S44_F4121
0.00012379532678553662,L3_S45_F4124
1.627564109526845e-06,L3_S45_F4126
1.3559307611212588e-05,L3_S45_F4128
3.8141918670160444e-05,L3_S45_F4130
4.077508309712051e-06,L3_S45_F4132
0.00010395849872982438,L3_S47_F4138
0.00012507645146538174,L3_S47_F4143
8.073294877157221e-05,L3_S47_F4148
0.00012129919890388812,L3_S47_F4153
0.00015486042514020358,L3_S47_F4158
0.00020653119282437545,L3_S47_F4163
6.418745429567909e-05,L3_S47_F4168
4.193046213528513e-06,L3_S47_F4173
3.588747634955782e-06,L3_S47_F4178
1.6926169011142596e-06,L3_S47_F4183
1.1968407134806227e-05,L3_S47_F4188
5.943647201664065e-05,L3_S48_F4193
0.00014180160978434974,L3_S48_F4196
0.00018513807627837083,L3_S48_F4198
1.4039897145710163e-05,L3_S48_F4200
4.4464853348868165e-06,L3_S48_F4202
6.715222234861642e-06,L3_S48_F4204
2.2410785083965327e-05,L3_S49_F4206
5.996313029351043e-05,L3_S49_F4211
2.5314975092163726e-05,L3_S49_F4216
1.7062667259770756e-05,L3_S49_F4221
3.291030578539943e-05,L3_S49_F4226
2.6308531329218883e-05,L3_S49_F4231
5.440460486289782e-05,L3_S49_F4236
5.8807080861663714e-05,L3_S50_F4241
3.103507987493139e-05,L3_S50_F4243
1.5848426786739983e-05,L3_S50_F4245
9.589289839276868e-06,L3_S50_F4247
1.6295291725080117e-05,L3_S50_F4249
2.463584861367584e-05,L3_S50_F4251
3.815351939243305e-05,L3_S50_F4253
9.149411322856587e-06,L3_S51_F4256
3.936365320181359e-06,L3_S51_F4258
0.00010225702762115689,L3_S51_F4260
9.150417250487215e-06,L3_S51_F4262
0.0014171200737992183,L0_S0_D1
0.0014375320003645253,L0_S0_D3
0.001446729561824174,L0_S0_D5
0.0015101143766972753,L0_S0_D7
0.0015043182705930147,L0_S0_D9
0.0013734835950767856,L0_S0_D11
0.0015786764266321593,L0_S0_D13
0.001520004433556564,L0_S0_D15
0.0014683834069732066,L0_S0_D17
0.0015607701422510798,L0_S0_D19
0.0014482560712582326,L0_S0_D21
0.001560468325259278,L0_S0_D23
0.0015799722935209205,L0_S1_D26
0.0014620802308736817,L0_S1_D30
0.0008842391903571648,L0_S2_D34
0.0008869125834428359,L0_S2_D38
0.0008293449478970665,L0_S2_D42
0.000895179084905141,L0_S2_D46
0.0008619444985575218,L0_S2_D50
0.000788548917737884,L0_S2_D54
0.0008377821767274524,L0_S2_D58
0.0007850691368126705,L0_S2_D62
0.000738436362288521,L0_S2_D66
0.0008008512073725098,L0_S3_D70
0.0009085364106645835,L0_S3_D74
0.0008810439272574871,L0_S3_D78
0.0009446497785744382,L0_S3_D82
0.0008781379018270914,L0_S3_D86
0.000914394625490131,L0_S3_D90
0.0009742029768393886,L0_S3_D94
0.0008665564247290323,L0_S3_D98
0.0008731160466968578,L0_S3_D102
0.0009498381095792822,L0_S4_D106
0.0009725353634787093,L0_S4_D111
0.0007258435551451035,L0_S5_D115
0.0007237834631975328,L0_S5_D117
0.0007990509646064888,L0_S6_D120
0.0008564340681974555,L0_S6_D124
0.0007000391609509885,L0_S6_D127
0.0007946378263113845,L0_S6_D130
0.0008221670944866169,L0_S6_D134
0.0012107673460782706,L0_S7_D137
0.0011900701449771966,L0_S7_D139
0.0010660370793214111,L0_S7_D140
0.001052924674743964,L0_S7_D141
0.001169900188567754,L0_S7_D143
0.0016173877134772867,L0_S8_D145
0.0016210050348702178,L0_S8_D147
0.001564834794966916,L0_S8_D148
0.0016420743816500001,L0_S8_D150
0.0006330289239946125,L0_S9_D152
0.0007241967835895199,L0_S9_D157
0.0007088178427123202,L0_S9_D162
0.0006712598256365379,L0_S9_D167
0.0005884074268624022,L0_S9_D172
0.0006859358712901402,L0_S9_D177
0.0006825292535016974,L0_S9_D182
0.0007291100038113067,L0_S9_D187
0.0007340314007562103,L0_S9_D192
0.0007151944916647484,L0_S9_D197
0.0006355102082921325,L0_S9_D202
0.0007692342022374792,L0_S9_D207
0.0006791174590472943,L0_S9_D212
0.0007642862647446722,L0_S10_D216
0.000699206407298731,L0_S10_D221
0.0008498437369624932,L0_S10_D226
0.0007705508509341459,L0_S10_D231
0.0007708218442061652,L0_S10_D236
0.0008160216712960488,L0_S10_D241
0.00079585828123315,L0_S10_D246
0.0009001785994519802,L0_S10_D251
0.0008524733798143898,L0_S10_D256
0.0006993594215891826,L0_S10_D261
0.0007654074800466617,L0_S10_D266
0.0008579207896193012,L0_S10_D271
0.0007826398367293215,L0_S10_D276
0.0006859259157582158,L0_S11_D280
0.0006995582880807349,L0_S11_D284
0.0007005979781762839,L0_S11_D288
0.0006113725159135213,L0_S11_D292
0.0006055455973478003,L0_S11_D296
0.0007100694247851928,L0_S11_D300
0.0006982306134752466,L0_S11_D304
0.0006522318282941112,L0_S11_D308
0.0005975468047192294,L0_S11_D312
0.0006978695672494492,L0_S11_D316
0.0006911838481365578,L0_S11_D320
0.0007102074778092761,L0_S11_D324
0.0006610818171067943,L0_S11_D328
0.0006932979413523723,L0_S12_D331
0.0006945666874139554,L0_S12_D333
0.0006455627315066507,L0_S12_D335
0.0006566739216187092,L0_S12_D337
0.0007082680466475567,L0_S12_D339
0.0007133639301641287,L0_S12_D341
0.0006943173039633891,L0_S12_D343
0.0007105315377478352,L0_S12_D345
0.0007068739496263295,L0_S12_D347
0.00066280461149569,L0_S12_D349
0.0006315600656226255,L0_S12_D351
0.0007198016252695479,L0_S12_D353
0.000769773135131732,L0_S13_D355
0.0006958589048379244,L0_S13_D357
0.0004099797360756776,L0_S14_D360
0.00036914287031190553,L0_S14_D364
0.00036215000962307837,L0_S14_D368
0.0003589362065046593,L0_S14_D372
0.00041411399391405997,L0_S14_D376
0.0004335464798211411,L0_S14_D380
0.0003547516308104512,L0_S14_D384
0.00040781940715603444,L0_S14_D388
0.0003848185633370929,L0_S14_D392
0.00025447451307081704,L0_S15_D395
0.00024142397022786373,L0_S15_D398
0.00026591950696328216,L0_S15_D401
0.0002752497368051732,L0_S15_D404
0.0002931350299764003,L0_S15_D407
0.0002769698521795584,L0_S15_D410
0.00031058690408847033,L0_S15_D413
0.0002538905295809729,L0_S15_D416
0.0003084011071004355,L0_S15_D419
0.0003078428882847638,L0_S16_D423
0.00039731393424468763,L0_S16_D428
0.0002901823555169922,L0_S17_D432
0.0002638283136434626,L0_S17_D434
0.0002645436863861615,L0_S18_D437
0.00027493037583352207,L0_S18_D441
0.0002879391461544732,L0_S18_D444
0.0002749798227178214,L0_S18_D447
0.0002527572832133611,L0_S18_D451
0.0003364196882428264,L0_S19_D454
0.0003472729175036873,L0_S19_D456
0.0003831057318845284,L0_S19_D457
0.00036264469389785895,L0_S19_D458
0.00034802720074068156,L0_S19_D460
0.00073119697324181,L0_S20_D462
0.0007437050604378214,L0_S20_D464
0.0006265611497265327,L0_S20_D465
0.0007565902351137624,L0_S20_D467
0.0003381818118337279,L0_S21_D469
0.00033293046802520924,L0_S21_D474
0.0003575304953857778,L0_S21_D479
0.0004140662619685742,L0_S21_D484
0.0002781652069071243,L0_S21_D489
0.0002949224868816041,L0_S21_D494
0.0003158819600869105,L0_S21_D499
0.0002595896438644419,L0_S21_D504
0.0002867776398300746,L0_S21_D509
0.0002648031634167801,L0_S21_D514
0.00029672040745481093,L0_S21_D519
0.0003248035465689537,L0_S21_D524
0.0002365069886027503,L0_S21_D529
0.00031410908585267493,L0_S21_D534
0.00029680172841084306,L0_S21_D539
0.00025242180864234066,L0_S22_D543
0.00022412844151191793,L0_S22_D548
0.00020257268138404347,L0_S22_D553
0.00029806571299602564,L0_S22_D558
0.0002680072946923697,L0_S22_D563
0.0003043541483556038,L0_S22_D568
0.0002910941147134143,L0_S22_D573
0.00018747804569207158,L0_S22_D578
0.000244311324715464,L0_S22_D583
0.00022220342494096802,L0_S22_D588
0.00025364785075120334,L0_S22_D593
0.00025827292041075253,L0_S22_D598
0.00020272496026097408,L0_S22_D603
0.0002432733303578031,L0_S22_D608
0.00020609178968646394,L0_S22_D613
0.00028655736978497066,L0_S23_D617
0.0002741821872616027,L0_S23_D621
0.00029018411589763337,L0_S23_D625
0.00035148760722521514,L0_S23_D629
0.00032540569416223845,L0_S23_D633
0.0002988900423677194,L0_S23_D637
0.0002606439908960026,L0_S23_D641
0.0003732866564700067,L0_S23_D645
0.000286396506909509,L0_S23_D649
0.00032621133559344347,L0_S23_D653
0.0003037918061426544,L0_S23_D657
0.00028963452922070376,L0_S23_D661
0.0003509085927029964,L0_S23_D665
0.000320944905704065,L0_S23_D669
0.0002968428429991974,L0_S23_D673
4.667989869713508e-05,L1_S24_D677
3.161670743207053e-05,L1_S24_D681
3.711106949131315e-05,L1_S24_D685
3.2595246770776226e-05,L1_S24_D689
5.3868231747998694e-05,L1_S24_D693
3.704591007005257e-05,L1_S24_D697
4.8464096740463515e-05,L1_S24_D702
5.592123694231707e-05,L1_S24_D707
3.8111869539051e-05,L1_S24_D712
2.935305558421991e-05,L1_S24_D716
3.533674298579857e-05,L1_S24_D721
3.039492283439221e-05,L1_S24_D725
4.0168775901744126e-05,L1_S24_D730
8.220236528412212e-05,L1_S24_D735
5.1742515021705005e-05,L1_S24_D739
2.5361645966337414e-05,L1_S24_D743
3.337799745462657e-05,L1_S24_D748
4.338046461410521e-05,L1_S24_D753
5.29138851965538e-05,L1_S24_D758
3.4457634540848196e-05,L1_S24_D763
3.294048705447619e-05,L1_S24_D768
4.1205822245105e-05,L1_S24_D772
3.822583495232354e-05,L1_S24_D777
3.2615994907866336e-05,L1_S24_D782
4.557817407717512e-05,L1_S24_D787
3.9555640410065286e-05,L1_S24_D792
3.967455665029411e-05,L1_S24_D797
6.238545298175401e-05,L1_S24_D801
6.015857073407038e-05,L1_S24_D804
4.9988624020738e-05,L1_S24_D807
5.491205388706226e-05,L1_S24_D809
5.198627755964025e-05,L1_S24_D811
8.832772773339965e-05,L1_S24_D813
6.365797365553497e-05,L1_S24_D815
4.5456062946343335e-05,L1_S24_D818
3.255517643532351e-05,L1_S24_D822
6.747082302026181e-05,L1_S24_D826
4.695234719361089e-05,L1_S24_D831
4.157875594753648e-05,L1_S24_D836
4.095459566280815e-05,L1_S24_D841
3.986459702598205e-05,L1_S24_D846
5.137200549876032e-05,L1_S24_D850
5.43392516040056e-05,L1_S24_D854
4.80736421050924e-05,L1_S24_D859
4.226912156489557e-05,L1_S24_D864
1.966733858680426e-05,L1_S24_D869
4.919093003158394e-05,L1_S24_D874
4.483413076894627e-05,L1_S24_D879
3.975457312774765e-05,L1_S24_D884
6.31323313719677e-05,L1_S24_D889
2.9517174698910586e-05,L1_S24_D894
6.259271628318847e-05,L1_S24_D899
6.094466914889878e-05,L1_S24_D904
2.4225817393186535e-05,L1_S24_D909
2.8234111535670004e-05,L1_S24_D913
4.8192211774464496e-05,L1_S24_D917
4.4561726620934295e-05,L1_S24_D922
2.5179721681050885e-05,L1_S24_D927
1.6062821871059422e-05,L1_S24_D932
2.973164419213533e-05,L1_S24_D937
3.171581483032379e-05,L1_S24_D941
3.0926690049143804e-05,L1_S24_D945
3.8865625524625344e-05,L1_S24_D950
2.922909385334519e-05,L1_S24_D955
4.7886171275620404e-05,L1_S24_D960
2.56672048654883e-05,L1_S24_D965
2.5793775163073753e-05,L1_S24_D970
3.652107509896069e-05,L1_S24_D975
3.241961044111354e-05,L1_S24_D980
3.1692907911619916e-05,L1_S24_D985
4.009371668705941e-05,L1_S24_D990
3.923880602560025e-05,L1_S24_D995
5.563076318334544e-06,L1_S24_D999
1.4336192618508234e-06,L1_S24_D1001
8.758854091208072e-06,L1_S24_D1003
6.078902304145227e-06,L1_S24_D1005
1.2506443465835348e-05,L1_S24_D1007
4.553900169887715e-06,L1_S24_D1009
2.355423025398756e-06,L1_S24_D1011
4.195159335655294e-06,L1_S24_D1013
5.578637791613704e-06,L1_S24_D1015
4.010336385687649e-05,L1_S24_D1018
6.084924556611958e-05,L1_S24_D1023
4.9067559575891404e-05,L1_S24_D1028
4.168263349594485e-05,L1_S24_D1033
3.356476106150648e-05,L1_S24_D1038
3.477811121108828e-05,L1_S24_D1043
7.005620844130501e-05,L1_S24_D1048
6.214723934610042e-05,L1_S24_D1053
6.294957407379487e-05,L1_S24_D1058
4.363934024747033e-05,L1_S24_D1062
5.1435967610236244e-05,L1_S24_D1066
5.575575755423735e-05,L1_S24_D1070
3.709197965265516e-05,L1_S24_D1074
4.8857888424624805e-05,L1_S24_D1077
4.008004351967715e-05,L1_S24_D1081
3.437052177759114e-05,L1_S24_D1085
5.073189189268909e-05,L1_S24_D1089
4.144769577403787e-05,L1_S24_D1092
5.5711652225742316e-05,L1_S24_D1096
5.455029777005226e-05,L1_S24_D1100
6.286457176675482e-05,L1_S24_D1104
4.150988654495325e-05,L1_S24_D1108
4.0922376692227445e-05,L1_S24_D1112
0.00024869844607759614,L1_S24_D1116
0.00016926982386045357,L1_S24_D1120
0.0002261450344402189,L1_S24_D1124
0.00025982920913986097,L1_S24_D1128
0.00022951774213087164,L1_S24_D1132
0.00018449789129422911,L1_S24_D1135
0.0001883903906014076,L1_S24_D1138
0.00017296043350984109,L1_S24_D1141
0.00015624709717290987,L1_S24_D1143
0.00015768438710724595,L1_S24_D1146
0.00018880034045430874,L1_S24_D1149
0.00022775820134233896,L1_S24_D1151
0.0002181418314065634,L1_S24_D1153
0.0001324986626642017,L1_S24_D1155
0.0,L1_S24_D1158
0.00015202872093211884,L1_S24_D1163
0.00014852183070051078,L1_S24_D1168
0.00019737001924406534,L1_S24_D1171
0.00020621528406177423,L1_S24_D1173
0.00013290980408865857,L1_S24_D1175
0.000255192614988712,L1_S24_D1178
0.00016069184998140833,L1_S24_D1182
8.331922083008696e-05,L1_S24_D1186
7.522040978804628e-05,L1_S24_D1190
6.978005912798742e-05,L1_S24_D1194
7.377802329657606e-05,L1_S24_D1199
7.945429166848116e-05,L1_S24_D1204
9.892453847041736e-05,L1_S24_D1209
7.293012869131209e-05,L1_S24_D1214
0.00013280797744200803,L1_S24_D1218
0.00010244347218147669,L1_S24_D1222
0.00012443012647710475,L1_S24_D1227
8.686846945642298e-05,L1_S24_D1232
7.887585321864175e-05,L1_S24_D1237
3.748877205216945e-05,L1_S24_D1242
0.00011432750999383092,L1_S24_D1247
9.821867612707344e-05,L1_S24_D1252
9.203123738241993e-05,L1_S24_D1257
5.512795330972504e-05,L1_S24_D1262
6.462629874820165e-05,L1_S24_D1267
6.989453379942276e-05,L1_S24_D1272
0.00013186549033338603,L1_S24_D1277
7.737240236223379e-05,L1_S24_D1281
6.923381616699154e-05,L1_S24_D1285
7.154601269420209e-05,L1_S24_D1290
9.108643545695426e-05,L1_S24_D1295
6.184404212382878e-05,L1_S24_D1300
6.452095386548988e-05,L1_S24_D1305
8.389923358893101e-05,L1_S24_D1309
7.040339037655554e-05,L1_S24_D1313
5.416504025683269e-05,L1_S24_D1318
4.329334725377829e-05,L1_S24_D1323
6.348735736013428e-05,L1_S24_D1328
6.246902558451559e-05,L1_S24_D1333
8.764621419564356e-05,L1_S24_D1338
6.303021637857464e-05,L1_S24_D1343
6.418561259235467e-05,L1_S24_D1348
8.344002604196513e-05,L1_S24_D1353
7.453288196085123e-05,L1_S24_D1358
0.00010229044473110445,L1_S24_D1363
9.366429774022717e-05,L1_S24_D1368
8.808421091805962e-05,L1_S24_D1373
5.95731840340322e-05,L1_S24_D1378
7.086882230996074e-05,L1_S24_D1383
5.5351229756389857e-05,L1_S24_D1388
5.053009779979444e-05,L1_S24_D1393
5.3199465042339805e-05,L1_S24_D1398
9.511732901675582e-05,L1_S24_D1403
7.566267504103371e-05,L1_S24_D1408
0.00010761325954879936,L1_S24_D1413
6.69380789933705e-05,L1_S24_D1418
0.00012390751040765332,L1_S24_D1423
0.00011397375331738879,L1_S24_D1428
7.766769576893413e-05,L1_S24_D1433
0.00010072967410484693,L1_S24_D1438
0.00012058091968292473,L1_S24_D1443
0.0001115459575816009,L1_S24_D1448
0.00010390934979678344,L1_S24_D1453
0.00024466179735182977,L1_S24_D1457
0.0002181104206054549,L1_S24_D1461
0.0001563425048088669,L1_S24_D1465
0.00017838060530412183,L1_S24_D1469
0.0001309342972801814,L1_S24_D1472
0.00017492351161447524,L1_S24_D1476
0.00011550687926532857,L1_S24_D1480
0.00023480065903948687,L1_S24_D1484
0.00018774106994634378,L1_S24_D1488
0.00020696427990911587,L1_S24_D1492
0.0001757574887549862,L1_S24_D1496
0.00016097560099095527,L1_S24_D1500
0.00017091544407664695,L1_S24_D1504
0.00017220549990355988,L1_S24_D1508
0.00033156804439830466,L1_S24_D1511
0.00043116932928766893,L1_S24_D1513
0.00044258874362358767,L1_S24_D1515
0.0004072400173555163,L1_S24_D1517
0.0004159846903162795,L1_S24_D1519
0.0003343168397833997,L1_S24_D1522
0.0004213314195566961,L1_S24_D1527
0.00037712082324636024,L1_S24_D1532
0.0002748007381937517,L1_S24_D1536
0.0003739349467554935,L1_S24_D1541
0.0004019875221139894,L1_S24_D1546
0.00036274715371633644,L1_S24_D1550
0.00035713930870258327,L1_S24_D1554
0.00032855782306665833,L1_S24_D1558
0.0,L1_S24_D1562
0.000352025404809268,L1_S24_D1566
0.00045752093561038707,L1_S24_D1568
0.0004515174099243648,L1_S24_D1570
0.0004380827416816514,L1_S24_D1572
0.00039881361582855474,L1_S24_D1574
0.0003665450457834367,L1_S24_D1576
0.0004145978328597073,L1_S24_D1579
0.00016127736838531586,L1_S24_D1583
0.00015440343639087567,L1_S24_D1587
0.00015591801874733719,L1_S24_D1591
0.00018211624998665582,L1_S24_D1596
0.00019019045053466312,L1_S24_D1601
0.00016039678713299663,L1_S24_D1606
0.0001458025433667546,L1_S24_D1611
0.00017271647566148498,L1_S24_D1615
0.00019493315491089886,L1_S24_D1619
0.00015924146413249892,L1_S24_D1624
0.00015823472415061698,L1_S24_D1629
0.0001554133739116673,L1_S24_D1634
0.00020099368319982555,L1_S24_D1639
0.00022763201714378484,L1_S24_D1644
0.00017410953132279052,L1_S24_D1649
0.00018423177334507863,L1_S24_D1654
0.00016983320431374267,L1_S24_D1659
0.0001676084797740797,L1_S24_D1664
0.00018572643460535782,L1_S24_D1669
0.0002623161766960069,L1_S24_D1674
0.00026279301285947915,L1_S24_D1678
0.00020912152183819537,L1_S24_D1682
0.00022810826240239417,L1_S24_D1687
0.00025429285716887254,L1_S24_D1692
0.00028213644679821875,L1_S24_D1697
0.00020935145077871777,L1_S24_D1702
0.00020657783843147583,L1_S24_D1706
0.00020948488214241336,L1_S24_D1710
0.00022928159922832662,L1_S24_D1715
0.00022367333989975032,L1_S24_D1720
0.00024282606506638343,L1_S24_D1725
0.0002418078677018742,L1_S24_D1730
0.00028212611043064526,L1_S24_D1735
0.0001848827349608149,L1_S24_D1740
0.0002401419364921651,L1_S24_D1745
0.0002556338579049722,L1_S24_D1750
0.0002016781926221944,L1_S24_D1755
0.00019516668387868787,L1_S24_D1760
